ID;AñoNac;Educación;EstadoCivil;NiñosPeq;Adolescentes;FechaRegistro;Recencia;GastoVinos;GastoFrutas;GastoCarnes;GastoPescados;GastoDulces;GastoOro;ComprasDesc;ComprasWeb;ComprasCatálogo;ComprasTienda;VisitasWebMes;AceptóCmp3;AceptóCmp4;AceptóCmp5;AceptóCmp1;AceptóCmp2;Quejas;CostoContacto;Ingresos;Respuesta
5654;1972;Graduation;Married;2;1;16/03/2014;34;20;4;10;6;4;17;2;2;0;3;6;0;0;0;0;0;1;3;1450;0
4098;1973;Graduation;Married;1;1;28/01/2014;3;20;3;16;0;4;1;3;2;0;4;6;0;0;0;0;0;1;5;6899;0
5824;1972;PhD;Together;2;1;11/04/2014;1;7;0;1;0;0;0;1;1;0;2;6;0;0;0;0;0;1;3;5384;0
7000;1972;2n Cycle;Single;0;0;13/10/2013;18;279;172;74;38;8;246;1;2;10;10;1;0;0;0;0;0;1;6;2704;0
2561;1966;Graduation;Single;0;1;11/11/2012;45;977;12;253;16;12;101;4;4;3;12;8;0;1;0;0;0;0;2;2499;0
5229;1969;PhD;Together;0;1;16/02/2014;81;30;1;8;0;0;3;1;1;0;3;7;0;0;0;0;0;1;9;3011;0
4086;1959;Graduation;Married;0;0;28/12/2012;77;6;1;7;23;4;19;1;1;1;2;8;0;0;0;0;0;1;3;3117;0
2428;1970;Graduation;Married;1;0;4/05/2013;23;3;18;26;11;8;12;3;2;0;4;7;0;0;0;0;0;0;7;2294;0
8254;1974;PhD;Married;1;0;13/04/2013;48;14;0;2;0;0;7;1;1;0;2;8;0;0;0;0;0;1;2;6530;0
2836;1972;PhD;Married;1;0;16/09/2013;61;10;1;7;0;0;1;1;1;0;2;8;0;0;0;0;0;1;6;1670;0
8418;1958;2n Cycle;Single;1;1;30/03/2014;60;7;10;17;8;6;13;2;2;0;3;7;0;0;0;0;0;0;3;7604;0
1362;1972;Graduation;Single;0;0;4/03/2013;75;33;87;64;175;16;74;1;6;1;6;7;0;0;0;0;0;1;7;4468;0
7152;1983;Master;Married;1;0;5/04/2013;64;12;0;13;2;0;10;1;1;0;3;7;0;0;0;0;0;0;10;875;0
10033;1973;2n Cycle;Divorced;1;0;13/02/2014;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;1;9;7890;0
9349;1985;Graduation;Married;0;0;19/12/2013;84;693;21;118;110;147;42;1;6;5;11;2;0;0;1;1;0;1;7;4444;0
274;1973;Graduation;Single;1;1;23/12/2013;75;9;3;15;2;3;2;2;2;0;3;6;0;0;0;0;0;0;6;5541;0
3388;1967;Graduation;Divorced;1;1;30/10/2013;16;129;26;67;3;67;2;5;6;1;5;7;0;0;0;0;0;1;8;5789;0
922;1979;2n Cycle;Married;1;1;4/05/2013;79;16;2;11;3;0;16;2;1;1;2;8;1;0;0;0;0;1;3;1246;0
8588;1961;Graduation;Married;1;1;25/08/2012;92;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;1;7;1164;0
2518;1986;2n Cycle;Together;0;0;25/01/2013;16;5;4;5;4;2;10;1;0;1;2;7;0;0;0;0;0;0;7;6358;0
574;1964;Graduation;Married;0;0;23/04/2014;96;14;36;11;3;26;35;1;1;1;4;2;0;0;0;0;0;0;2;6035;0
3220;1983;Graduation;Married;1;0;14/02/2013;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;1;4;6870;0
5967;1952;Graduation;Together;1;1;18/07/2013;60;26;2;19;10;5;8;3;2;1;3;8;0;0;0;0;0;1;7;3241;0
1183;1949;Master;Married;1;1;21/09/2013;11;9;1;4;3;2;3;1;1;0;2;6;0;0;0;0;0;1;5;2867;0
6856;1979;Graduation;Together;1;0;3/09/2012;75;14;0;23;4;5;19;3;3;0;3;9;0;0;0;0;0;1;9;1816;1
4530;1948;Master;Widow;0;0;24/10/2012;36;972;19;595;180;26;138;3;3;7;10;3;0;0;0;1;0;0;4;6383;1
1553;1946;Graduation;Together;0;0;27/09/2013;71;966;168;672;246;105;126;1;7;5;10;4;0;1;0;1;0;0;4;2393;0
4682;1958;Graduation;Married;0;0;15/10/2013;88;99;27;102;28;48;6;1;2;2;8;1;0;0;0;0;0;0;5;1870;0
8204;1971;2n Cycle;Married;0;0;16/12/2012;93;482;35;553;72;160;17;1;4;4;9;2;0;0;0;0;0;0;1;6288;0
5221;1957;Graduation;Married;0;1;1/12/2012;93;714;8;99;11;0;47;4;10;7;5;8;1;0;0;0;0;0;6;2433;0
1232;1982;PhD;Together;0;0;25/10/2013;54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;1;2;1482;0
1927;1973;2n Cycle;Together;0;1;23/03/2014;41;399;27;159;58;8;39;4;4;4;5;2;0;0;0;0;0;0;7;4507;0
5788;1972;Graduation;Together;1;0;17/02/2013;46;56;10;92;19;7;25;3;3;2;4;5;0;0;0;0;0;0;3;4493;0
6652;1965;Graduation;Married;0;0;9/06/2014;28;227;151;573;98;54;31;1;3;4;9;1;0;0;0;0;0;0;2;1782;0
6246;1953;Graduation;Single;0;0;13/11/2013;40;703;102;601;0;58;43;1;3;11;8;1;0;0;0;0;0;1;1;6652;1
5975;1967;PhD;Single;1;0;30/09/2013;82;37;0;17;0;0;3;1;2;0;3;7;0;0;0;0;0;1;7;2682;0
6875;1965;PhD;Together;0;0;28/08/2012;38;167;13;180;86;13;70;2;7;3;5;8;0;0;0;0;0;0;7;5721;0
4399;1969;Graduation;Together;0;0;25/06/2014;3;458;81;356;106;50;40;1;4;4;7;2;0;0;0;0;0;0;2;6517;0
4042;1971;Graduation;Divorced;0;1;13/10/2012;87;91;3;52;2;1;31;3;4;0;4;8;0;0;0;0;0;1;3;5012;1
2157;1972;Graduation;Together;1;1;12/01/2013;49;15;8;16;11;5;22;4;2;0;4;6;0;0;0;0;0;1;2;3087;0
10133;1970;Graduation;Single;0;0;12/02/2014;16;1302;68;731;89;114;45;0;6;7;12;2;0;1;1;1;0;1;3;5019;1
2525;1974;PhD;Married;0;0;14/09/2012;65;153;64;123;116;64;14;2;5;2;9;6;0;0;0;0;0;1;9;4638;1
8233;1950;Master;Widow;0;1;26/01/2014;9;508;5;21;7;5;10;4;7;3;7;5;0;1;0;0;0;1;10;3396;0
9483;1959;Graduation;Together;0;1;19/08/2013;24;290;59;177;77;5;29;7;4;6;8;3;0;0;0;0;0;1;6;7392;0
2945;1955;PhD;Together;1;1;13/04/2014;25;38;0;2;0;0;6;1;1;0;3;7;1;0;0;0;1;1;2;4907;0
10403;1978;Graduation;Together;1;0;18/06/2014;43;2;13;6;7;5;11;3;3;0;3;7;0;0;0;0;0;1;9;3945;0
5074;1986;Master;Married;1;0;8/07/2013;10;30;0;10;2;0;5;1;1;0;3;7;0;0;0;0;0;1;8;1849;0
10524;1963;Master;Divorced;0;1;20/06/2013;29;386;23;95;54;41;196;4;2;11;5;2;0;0;0;0;0;0;10;903;0
4690;1953;Graduation;Married;0;1;13/02/2013;45;443;10;75;0;10;48;4;8;1;8;8;0;0;0;0;0;0;1;6106;0
7521;1952;Graduation;Together;0;0;12/05/2013;57;901;31;345;75;31;191;1;4;4;11;1;0;0;1;0;0;1;1;4162;0
7196;1950;PhD;Married;1;1;8/02/2014;20;9;0;3;0;0;1;1;0;0;3;3;0;0;0;0;0;0;2;1437;0
4406;1970;Graduation;Together;0;1;16/01/2013;29;846;84;352;91;56;42;4;9;4;8;5;0;0;0;0;0;0;4;5577;0
9672;1970;2n Cycle;Married;1;1;21/12/2013;82;8;3;9;19;4;22;3;1;1;3;6;0;0;0;0;0;0;10;2564;0
4864;1977;Graduation;Married;1;0;2/05/2013;68;72;7;58;13;1;24;4;4;1;3;8;0;0;0;0;0;1;9;7067;0
4706;1966;Graduation;Single;0;1;27/04/2013;65;29;0;5;0;1;5;1;1;0;3;5;0;0;0;0;0;0;9;3791;0
4070;1969;PhD;Married;0;2;1/09/2012;99;169;24;553;188;0;144;1;8;5;4;7;0;1;1;0;0;1;8;1728;1
25;1958;Graduation;Married;0;1;16/11/2012;9;460;35;422;33;12;153;2;6;6;7;4;0;0;0;0;0;1;4;3273;0
3697;1954;Graduation;Together;0;1;12/02/2013;20;69;8;26;12;7;12;2;3;0;4;7;0;0;0;0;0;1;3;2355;0
217;1956;Master;Single;0;0;23/11/2012;78;556;14;717;210;0;43;1;7;5;10;4;0;0;0;0;0;1;6;2165;0
4220;1970;PhD;Married;0;1;2/11/2013;26;73;0;13;0;1;0;1;2;1;3;3;0;0;0;0;0;0;10;6541;0
5286;1987;Master;Single;0;0;28/10/2013;68;112;1;54;7;7;36;1;3;2;4;3;0;0;0;0;0;0;8;6658;0
9559;1961;PhD;Married;0;1;24/01/2014;79;944;0;60;0;0;30;2;7;5;13;5;1;0;0;0;0;0;3;4653;0
2849;1979;Graduation;Single;0;1;1/04/2013;25;265;199;303;234;9;170;7;10;2;12;7;0;0;0;0;0;0;9;1054;0
7787;1960;Graduation;Together;0;1;31/08/2012;83;526;28;135;10;21;99;3;5;3;12;5;0;0;0;0;0;1;1;4948;0
3102;1981;2n Cycle;Together;1;0;16/10/2013;32;2;3;12;3;5;7;1;1;0;3;8;0;0;0;0;0;1;4;5038;0
5868;1980;Graduation;Married;1;0;22/08/2013;49;2;4;9;10;5;16;2;1;0;3;7;0;0;0;0;0;0;10;5200;0
8370;1976;2n Cycle;Together;0;1;2/08/2012;50;378;97;259;197;194;34;2;7;3;6;4;0;0;0;0;0;0;5;1752;0
9988;1976;Master;Single;0;1;3/03/2013;84;553;25;142;65;67;8;3;6;3;13;4;0;0;0;0;0;0;10;3877;0
2939;1970;Master;Together;0;0;22/06/2014;96;751;127;687;20;15;31;1;4;6;4;2;0;0;0;0;0;1;1;7951;0
5529;1946;PhD;Together;2;1;10/06/2014;56;406;0;30;0;0;8;7;8;2;5;7;0;0;0;1;0;1;1;6724;0
9743;1955;Graduation;Married;0;1;11/01/2013;85;1449;89;161;69;35;107;2;11;8;8;6;0;0;1;0;0;0;9;7216;0
5763;1972;Master;Together;1;0;10/11/2013;63;123;17;171;39;0;30;5;6;2;5;6;0;0;0;0;0;1;5;2681;0
3478;1971;PhD;Married;1;1;24/06/2013;17;267;42;309;55;42;21;10;7;4;9;5;0;0;0;0;0;0;9;3228;1
7494;1950;PhD;Divorced;1;1;21/01/2013;11;209;0;40;3;2;15;4;6;1;4;8;0;0;0;0;0;1;7;2633;0
1763;1988;Graduation;Together;0;0;27/07/2013;62;1259;172;815;97;148;33;1;7;11;10;4;1;0;1;1;0;0;9;5411;1
7250;1978;Graduation;Together;1;0;1/10/2013;48;344;35;178;15;23;17;7;7;2;9;6;0;0;0;0;0;1;9;3548;0
2005;1990;Graduation;Married;1;0;11/12/2013;86;22;3;30;0;5;15;2;2;0;4;6;0;0;0;0;0;0;10;5560;0
10770;1959;Graduation;Married;0;0;26/01/2014;73;247;161;295;210;85;47;2;4;7;13;2;0;0;0;0;0;1;6;5796;0
6885;1977;Graduation;Divorced;1;0;1/12/2013;36;38;0;12;3;1;1;1;2;0;3;7;0;0;0;0;0;1;7;7885;0
2072;1969;PhD;Together;0;1;16/08/2012;34;896;10;101;13;10;34;6;4;2;9;9;1;0;0;0;0;0;4;2616;1
9463;1959;Graduation;Together;0;1;13/11/2012;16;931;56;253;91;98;14;4;9;5;7;5;0;0;0;0;0;0;1;2492;0
